"kunta","vuosi","month","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"108",2013,12,263,47,263,47.5,7,7,0.714285714285714,0.142857142857143,0.142857142857143,0
"980",2013,6,263,21,263,35.5,34,36,0.5,0,0.235294117647059,0
"925",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",2013,4,263,18,263,18,8,9,0.125,0,0.25,0
"106",2013,10,263,18,263,24,36,36,0.388888888888889,0.0277777777777778,0.277777777777778,0
"102",2013,11,263,18,263,35,5,6,0.4,0,0.2,0
"146",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2013,5,263,18,263,18.5,13,13,0.461538461538462,0.0769230769230769,0.0769230769230769,0
"301",2013,10,263,52,263,53,11,11,0.545454545454545,0.0909090909090909,0.181818181818182,0
"182",2013,8,263,18,263,36,11,11,0.454545454545455,0,0.0909090909090909,0
"167",2013,1,263,18,263,18,69,69,0.231884057971014,0.0289855072463768,0.217391304347826,0
"081",2013,2,263,NA,263,NA,NA,5,NA,NA,NA,0
"710",2013,7,263,32,263,53,24,22,0.541666666666667,0.0833333333333333,0.208333333333333,0
"684",2013,12,263,18,263,53.5,28,29,0.428571428571429,0.0714285714285714,0.357142857142857,0.0344827586206897
"499",2013,2,263,18,263,18,22,21,0.318181818181818,0,0.181818181818182,0
"895",2013,1,263,18,263,18,11,11,0,0,0.272727272727273,0
"494",2013,7,263,18,263,29,11,9,0.454545454545455,0,0.181818181818182,0
"536",2013,1,263,18,263,39,19,22,0.473684210526316,0.105263157894737,0.157894736842105,0
"694",2013,2,263,18,263,30,29,28,0.379310344827586,0.0344827586206897,0.275862068965517,0
"440",2013,5,263,43,263,43.5,6,6,0.666666666666667,0,0,0
"607",2013,8,263,16,263,17.5,6,6,0.166666666666667,0,0.333333333333333,0
"213",2013,8,263,18,263,18,6,6,0.166666666666667,0,0.333333333333333,0
"425",2013,7,263,27,263,39.5,15,14,0.533333333333333,0.0666666666666667,0.2,0
"071",2013,9,263,15,263,18,7,7,0,0,0.285714285714286,0
"140",2013,3,263,17,263,18,22,23,0.227272727272727,0,0.272727272727273,0
"832",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2013,3,263,18,263,18,39,43,0.358974358974359,0.0512820512820513,0.230769230769231,0.0232558139534884
"426",2013,5,263,33,263,54,6,7,0.5,0,0.333333333333333,0
"543",2013,11,263,18,263,18,29,29,0.448275862068966,0,0.0689655172413793,0
"244",2013,1,263,18,263,50,18,17,0.444444444444444,0.111111111111111,0.166666666666667,0
"911",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2013,12,263,17,263,18,40,40,0.325,0,0.3,0
"680",2013,8,263,18,263,18,22,24,0.409090909090909,0.0454545454545455,0.0909090909090909,0
"098",2013,8,263,18,263,18,17,19,0.294117647058824,0,0.235294117647059,0
"753",2013,8,263,18,263,27,23,21,0.478260869565217,0,0.173913043478261,0
"851",2013,5,263,17,263,54,18,20,0.444444444444444,0.111111111111111,0.388888888888889,0.1
"170",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2013,12,263,18,263,18,12,12,0.333333333333333,0,0.25,0
"202",2013,6,263,18,263,36,28,30,0.464285714285714,0,0.25,0
"069",2013,3,263,17,263,17.5,10,10,0.2,0,0.2,0
"475",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",2013,8,263,20,263,38,8,8,0.5,0,0.25,0
"790",2013,4,263,19,263,34,20,21,0.5,0.05,0.3,0
"680",2013,11,263,18,263,48,20,22,0.45,0.05,0.35,0
"233",2013,4,263,33,263,33,15,16,0.6,0,0,0
"139",2013,9,263,44,263,44,11,12,0.545454545454545,0,0,0
"245",2013,8,263,18,263,26.5,23,25,0.478260869565217,0.0869565217391304,0.130434782608696,0
"139",2013,1,263,12,263,18,11,11,0.181818181818182,0.0909090909090909,0.454545454545455,0
"536",2013,12,263,18,263,25,31,30,0.451612903225806,0.032258064516129,0.161290322580645,0
"111",2013,3,263,38,263,52,8,7,0.625,0,0.125,0
"927",2013,3,263,18,263,24,32,32,0.40625,0.03125,0.21875,0
"301",2013,3,263,18,263,18,11,10,0.181818181818182,0,0.181818181818182,0
"607",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2013,1,263,18,263,18,36,35,0.305555555555556,0.0277777777777778,0.222222222222222,0
"761",2013,2,263,18,263,18,6,7,0.333333333333333,0,0,0
"249",2013,6,263,42,263,54,11,12,0.545454545454545,0,0.181818181818182,0
"167",2013,9,263,18,263,45,62,65,0.483870967741935,0.0806451612903226,0.258064516129032,0.0153846153846154
"834",2013,5,263,18,263,52,8,9,0.375,0,0.375,0
"759",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"019",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2013,12,263,18,263,18,17,16,0.352941176470588,0,0.235294117647059,0
"638",2013,4,263,18,263,28,45,47,0.444444444444444,0,0.244444444444444,0
"272",2013,11,263,18,263,31,44,46,0.477272727272727,0.0909090909090909,0.227272727272727,0
"625",2013,7,263,17,263,35.5,7,7,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143
"051",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",2013,10,263,17,263,18,65,68,0.353846153846154,0.0307692307692308,0.276923076923077,0.0147058823529412
"734",2013,1,263,18,263,18,38,39,0.184210526315789,0,0.289473684210526,0
"010",2013,6,263,9,263,18,10,9,0.1,0,0.4,0
"211",2013,4,263,38,263,42,34,36,0.735294117647059,0.0294117647058824,0.0588235294117647,0
"172",2013,1,263,17,263,18,6,5,0.166666666666667,0,0.166666666666667,0
"592",2013,9,263,NA,263,NA,NA,5,NA,NA,NA,0
"535",2013,5,263,18,263,18,13,14,0.307692307692308,0,0.153846153846154,0
"535",2013,12,263,41,263,53,14,15,0.571428571428571,0.0714285714285714,0.214285714285714,0
"224",2013,1,263,0,263,35,7,6,0.142857142857143,0,0.714285714285714,0
"849",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"078",2013,5,263,0,263,54,6,5,0.166666666666667,0,0.833333333333333,0
"075",2013,3,263,34,263,50,18,20,0.611111111111111,0.0555555555555556,0.222222222222222,0
"683",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2013,9,263,45,263,45,14,14,0.571428571428571,0.0714285714285714,0,0
"263",2013,1,263,18,263,18,6,5,0.166666666666667,0,0.333333333333333,0
"050",2013,9,263,23,263,29.5,14,14,0.5,0,0.142857142857143,0
"850",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2013,12,263,18,263,54,5,5,0.4,0,0.4,0
"418",2013,10,263,18,263,19.5,19,18,0.368421052631579,0,0.263157894736842,0
"143",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",2013,12,263,9,263,32.5,8,7,0.375,0,0.5,0.142857142857143
"106",2013,1,263,17,263,28,34,34,0.323529411764706,0.0588235294117647,0.382352941176471,0
"322",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2013,12,263,18,263,18,14,13,0.357142857142857,0,0.214285714285714,0
"494",2013,9,263,18,263,18,12,12,0.333333333333333,0,0.0833333333333333,0
"434",2013,4,263,18,263,18,8,8,0.25,0,0.125,0
"935",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2013,4,263,18,263,18,19,18,0.368421052631579,0.0526315789473684,0.210526315789474,0.0555555555555556
"202",2013,8,263,18,263,29,29,29,0.482758620689655,0,0.103448275862069,0
"249",2013,4,263,30,263,47,6,6,0.5,0,0.333333333333333,0
"680",2013,9,263,18,263,31,24,23,0.416666666666667,0,0.208333333333333,0
"177",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2013,10,263,25,263,33,7,9,0.571428571428571,0,0.142857142857143,0
"749",2013,4,263,49,263,52.5,22,22,0.681818181818182,0,0.0909090909090909,0
"977",2013,9,263,17,263,36,22,23,0.454545454545455,0,0.227272727272727,0.0434782608695652
"755",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2013,5,263,38,263,40,20,23,0.6,0,0.15,0.0434782608695652
"529",2013,11,263,18,263,27,19,19,0.421052631578947,0.0526315789473684,0.210526315789474,0
"400",2013,2,251,54,251,72,5,5,0.8,0.4,0.2,0
"580",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2013,10,263,18,263,18,30,31,0.3,0.0666666666666667,0.0666666666666667,0
"599",2013,9,263,21,263,38,18,18,0.5,0,0.166666666666667,0
"018",2013,7,263,17,263,18,8,8,0.25,0,0.25,0
"538",2013,1,263,18,263,18,14,12,0.285714285714286,0,0.214285714285714,0
"536",2013,6,263,18,263,18,35,36,0.257142857142857,0,0.371428571428571,0
"182",2013,5,263,30,263,31,19,19,0.526315789473684,0,0.105263157894737,0
"148",2013,5,263,18,263,20,12,11,0.416666666666667,0,0.166666666666667,0
"598",2013,2,263,48,263,54,11,13,0.545454545454545,0,0.181818181818182,0.0769230769230769
"153",2013,3,263,18,263,52,15,15,0.466666666666667,0,0.266666666666667,0
"541",2013,4,263,9,263,18,10,7,0.2,0,0.5,0
"751",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",2013,12,263,18,263,24,19,18,0.421052631578947,0,0.157894736842105,0
"890",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",2013,11,263,18,263,18,26,29,0.307692307692308,0.0384615384615385,0.192307692307692,0
"102",2013,2,263,18,263,18,5,6,0,0,0.4,0
"211",2013,3,263,18,263,24,32,32,0.40625,0.03125,0.1875,0
"202",2013,1,263,18,263,18,25,27,0.28,0.04,0.12,0
"678",2013,6,263,17,263,36,21,20,0.380952380952381,0.0476190476190476,0.380952380952381,0
"445",2013,2,263,18,263,18,15,15,0.266666666666667,0,0.2,0.0666666666666667
"430",2013,3,263,18,263,26.5,9,9,0.444444444444444,0,0.111111111111111,0
"241",2013,7,263,44,263,44,7,7,0.571428571428571,0,0,0
"272",2013,12,263,18,263,31,44,43,0.477272727272727,0.0454545454545455,0.159090909090909,0
"588",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2013,9,263,18,263,18,11,11,0.454545454545455,0,0,0
"019",2013,10,263,0,263,36,6,7,0.166666666666667,0,0.666666666666667,0
"615",2013,1,263,18,263,18,10,10,0.3,0,0.2,0
"584",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"020",2013,2,263,18,263,18,12,14,0.333333333333333,0.0833333333333333,0.166666666666667,0
"444",2013,4,263,18,263,22,24,25,0.458333333333333,0,0.125,0
"620",2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2013,7,263,41,263,48.5,20,19,0.55,0.1,0.2,0
"858",2013,10,263,18,263,23,34,36,0.470588235294118,0.0588235294117647,0.147058823529412,0
"211",2013,10,263,42,263,44.5,21,21,0.666666666666667,0,0.0476190476190476,0
"560",2013,7,263,36,263,44,19,19,0.578947368421053,0.0526315789473684,0.157894736842105,0
"244",2013,8,263,29,263,34,15,15,0.533333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667
"505",2013,10,263,18,263,18,21,22,0.238095238095238,0,0.19047619047619,0
"407",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2013,2,263,18,263,18,7,8,0.285714285714286,0,0.285714285714286,0
"151",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2013,10,263,35,263,41,10,10,0.6,0,0.1,0
"167",2013,8,263,20,263,38.5,59,62,0.508474576271186,0.0508474576271186,0.152542372881356,0
"408",2013,10,263,21,263,41,15,16,0.533333333333333,0.133333333333333,0.133333333333333,0
"704",2013,1,263,18,263,18,5,5,0.2,0,0.2,0
"734",2013,2,263,18,263,30,38,39,0.368421052631579,0,0.315789473684211,0
"505",2013,7,263,18,263,18,20,22,0.45,0.05,0.05,0
"748",2013,10,263,18,263,18,8,9,0.25,0,0.25,0
"224",2013,2,263,18,263,32,8,9,0.375,0,0.375,0
"421",2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2013,7,263,27,263,30,10,10,0.6,0,0.1,0
"684",2013,9,263,38,263,53,25,24,0.6,0,0.16,0
"698",2013,10,263,18,263,18,55,60,0.4,0.0181818181818182,0.181818181818182,0.0166666666666667
"165",2013,2,263,17,263,18,13,14,0.384615384615385,0,0.153846153846154,0
"707",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2013,12,263,32,263,46,9,10,0.555555555555556,0,0.222222222222222,0
"098",2013,7,263,18,263,46,21,21,0.428571428571429,0,0.19047619047619,0
"762",2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2013,12,263,18,263,23,45,46,0.4,0.0444444444444444,0.266666666666667,0.0217391304347826
"202",2013,4,263,23,263,38.5,28,29,0.535714285714286,0.0714285714285714,0.142857142857143,0.0344827586206897
"408",2013,6,263,18,263,35.5,14,15,0.428571428571429,0,0.142857142857143,0
"051",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2013,7,263,18,263,35,9,9,0.333333333333333,0,0.333333333333333,0
"740",2013,10,263,18,263,18,21,22,0.428571428571429,0.0952380952380952,0.0952380952380952,0.0454545454545455
"249",2013,1,251,36,251,54,8,8,0.5,0,0.25,0
"109",2013,8,263,24,263,33,35,38,0.514285714285714,0.0285714285714286,0.2,0
"480",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2013,2,263,18,263,42,39,40,0.487179487179487,0.0256410256410256,0.179487179487179,0
"208",2013,2,263,7,263,18,9,9,0.222222222222222,0,0.444444444444444,0
"420",2013,2,263,18,263,18,9,9,0.222222222222222,0,0.444444444444444,0
"245",2013,10,263,18,263,18,25,30,0.4,0.04,0.12,0
"507",2013,2,263,NA,263,NA,NA,5,NA,NA,NA,0
"790",2013,3,263,18,263,18,18,18,0.277777777777778,0,0.333333333333333,0
"445",2013,7,263,54,263,54,11,13,0.909090909090909,0.181818181818182,0,0.0769230769230769
"765",2013,5,263,18,263,54,13,13,0.384615384615385,0,0.307692307692308,0.0769230769230769
"061",2013,3,263,0,263,31,11,14,0.272727272727273,0,0.545454545454545,0
"164",2013,1,263,18,263,18,5,5,0.2,0,0.2,0
"680",2013,12,263,18,263,18,17,17,0.411764705882353,0.0588235294117647,0.117647058823529,0
"683",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2013,3,263,18,263,36,44,44,0.477272727272727,0.0227272727272727,0.113636363636364,0
"305",2013,8,263,17,263,18,11,12,0.272727272727273,0,0.272727272727273,0.0833333333333333
"273",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",2013,3,263,37,263,49,76,76,0.618421052631579,0.0263157894736842,0.131578947368421,0
"164",2013,12,263,18,263,18,13,13,0.230769230769231,0.0769230769230769,0.153846153846154,0
"710",2013,9,263,18,263,37.5,23,24,0.478260869565217,0,0.130434782608696,0
"276",2013,1,263,18,263,18,19,19,0.263157894736842,0,0.368421052631579,0
"635",2013,8,263,18,263,30,6,6,0.333333333333333,0,0.333333333333333,0
"284",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"009",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",2013,10,263,18,263,19.5,11,11,0.363636363636364,0,0.272727272727273,0
"832",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2013,10,263,1,263,18,18,17,0.166666666666667,0,0.5,0
"615",2013,2,263,18,263,18,6,6,0.166666666666667,0,0.166666666666667,0.166666666666667
"309",2013,5,263,18,263,18,11,10,0.0909090909090909,0,0.454545454545455,0
"075",2013,6,263,18,263,18,18,17,0.388888888888889,0,0.166666666666667,0
"436",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"010",2013,7,263,18,263,18,12,12,0.333333333333333,0,0.166666666666667,0
"563",2013,10,263,18,263,18,10,12,0.2,0,0.1,0
"927",2013,12,263,18,263,18,25,25,0.32,0.12,0.24,0
"164",2013,2,263,18,263,18,6,6,0.166666666666667,0.166666666666667,0.166666666666667,0
"052",2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2013,12,263,43,263,43,9,11,0.555555555555556,0,0,0
"848",2013,1,263,9,263,18,6,6,0.166666666666667,0,0.5,0
"581",2013,5,263,16,263,18,7,7,0.285714285714286,0,0.285714285714286,0
"407",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2013,12,263,0,263,18,9,9,0.111111111111111,0,0.666666666666667,0
"922",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2013,2,263,31,263,50,7,6,0.571428571428571,0,0.428571428571429,0
"508",2013,5,263,21,263,53,6,6,0.5,0.166666666666667,0.5,0
"434",2013,9,263,11,263,15,6,6,0.166666666666667,0,0.333333333333333,0
"846",2013,11,263,30,263,30.5,6,6,0.5,0,0,0
"599",2013,11,263,26,263,35,13,13,0.538461538461538,0,0.153846153846154,0
"208",2013,8,263,18,263,18,8,9,0.375,0,0.125,0
"626",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2013,7,263,28,263,41,18,17,0.5,0,0.111111111111111,0.0588235294117647
"149",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",2013,12,263,54,263,54,5,5,0.8,0,0,0
"886",2013,11,263,28,263,28.5,14,14,0.5,0.0714285714285714,0,0
"240",2013,11,263,18,263,18,17,15,0.294117647058824,0,0.352941176470588,0
"475",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",2013,9,263,18,263,41,19,20,0.473684210526316,0.105263157894737,0.157894736842105,0
"235",2013,9,263,18,263,18,5,5,0.2,0,0.2,0
"626",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2013,7,263,18,263,27,60,62,0.383333333333333,0.0166666666666667,0.283333333333333,0.0161290322580645
"886",2013,1,263,17,263,18,11,10,0.181818181818182,0,0.272727272727273,0
"890",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2013,1,263,18,263,18,8,8,0.375,0,0.125,0
"935",2013,6,263,54,263,54,6,6,0.833333333333333,0,0,0
"047",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"009",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",2013,1,257,29,257,41,20,22,0.5,0.05,0.1,0
"240",2013,12,263,18,263,24,15,15,0.466666666666667,0.0666666666666667,0.133333333333333,0.0666666666666667
"710",2013,8,263,18,263,19,22,23,0.454545454545455,0,0.136363636363636,0
"102",2013,4,263,17,263,18,6,6,0.166666666666667,0,0.166666666666667,0
"694",2013,7,263,18,263,18,26,26,0.307692307692308,0.0384615384615385,0.346153846153846,0
"499",2013,3,263,49,263,52,20,20,0.7,0,0.1,0
"748",2013,2,263,3,263,18,6,6,0.166666666666667,0,0.5,0
"425",2013,1,263,18,263,29,18,17,0.444444444444444,0.0555555555555556,0.166666666666667,0
"418",2013,6,263,18,263,34,25,25,0.48,0.04,0.12,0
"678",2013,7,263,47,263,50,25,25,0.72,0,0.08,0
"111",2013,9,263,18,263,52,11,11,0.454545454545455,0,0.272727272727273,0
"182",2013,11,263,18,263,52,8,9,0.5,0,0.25,0
"977",2013,5,263,25,263,25.5,18,17,0.5,0,0,0
"423",2013,11,263,42,263,47,13,15,0.615384615384615,0.0769230769230769,0.0769230769230769,0
"235",2013,2,257,32,257,46,6,6,0.5,0,0.166666666666667,0
"202",2013,12,263,35,263,53.5,27,25,0.518518518518518,0.0740740740740741,0.259259259259259,0
"148",2013,10,263,9,263,18,6,6,0,0,0.5,0
"755",2013,9,263,24,263,24,7,7,0.571428571428571,0,0,0
"790",2013,11,263,18,263,25,11,10,0.454545454545455,0.0909090909090909,0.181818181818182,0.1
"925",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2013,5,263,18,263,24,35,35,0.342857142857143,0,0.314285714285714,0
"732",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2013,2,263,18,263,18,14,15,0.214285714285714,0,0.0714285714285714,0
"301",2013,12,263,18,263,18,7,8,0.142857142857143,0,0.428571428571429,0
"758",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"086",2013,2,263,51,263,53,8,7,0.625,0.125,0.125,0
"790",2013,7,263,18,263,18,24,26,0.333333333333333,0.0833333333333333,0.208333333333333,0
"777",2013,5,263,18,263,18,9,8,0.333333333333333,0,0.111111111111111,0
"762",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2013,8,263,18,263,18,11,11,0.363636363636364,0.181818181818182,0.181818181818182,0
"931",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2013,1,257,18,257,18,13,12,0.384615384615385,0,0.153846153846154,0
"208",2013,3,263,33,263,47,12,12,0.583333333333333,0.0833333333333333,0.166666666666667,0
"532",2013,10,263,24,263,54,12,12,0.5,0.166666666666667,0.25,0
"285",2013,10,263,22,263,54,27,32,0.518518518518518,0.037037037037037,0.333333333333333,0.03125
"532",2013,8,263,35,263,50,15,14,0.6,0,0.133333333333333,0
"423",2013,3,263,18,263,18,19,18,0.368421052631579,0,0.210526315789474,0
"172",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2013,10,263,18,263,18,10,10,0.3,0,0.1,0
"976",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",2013,6,263,26,263,26,8,7,0.5,0,0,0
"849",2013,2,263,10,263,15,6,6,0.166666666666667,0,0.333333333333333,0
"892",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2013,8,263,47,263,47.5,6,6,0.666666666666667,0,0,0
"638",2013,2,263,18,263,18,34,32,0.411764705882353,0,0.0588235294117647,0
"791",2013,10,263,23,263,23,8,8,0.5,0.25,0,0
"831",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",2013,4,263,45,263,49,7,7,0.714285714285714,0,0.142857142857143,0
"505",2013,8,263,22,263,24,21,23,0.523809523809524,0.0476190476190476,0.0952380952380952,0
"020",2013,10,263,33,263,50.5,18,18,0.555555555555556,0,0.222222222222222,0
"216",2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2013,3,263,18,263,35.5,5,5,0.4,0,0.2,0
"142",2013,9,263,20,263,20,7,6,0.571428571428571,0.142857142857143,0,0
"508",2013,1,263,18,263,18,9,9,0.222222222222222,0,0.222222222222222,0
"608",2013,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",2013,9,263,5,263,94.5,7,6,0.428571428571429,0.285714285714286,0.428571428571429,0.166666666666667
"060",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2013,5,263,36,263,45,5,5,0.8,0,0.2,0
"403",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2013,3,263,44,263,54,32,31,0.6875,0.0625,0.21875,0.0645161290322581
"908",2013,4,263,18,263,52,16,16,0.4375,0,0.3125,0
"491",2013,4,263,18,263,23,42,44,0.452380952380952,0.0238095238095238,0.119047619047619,0
"778",2013,10,263,10,263,17,10,11,0,0,0.4,0
"050",2013,10,263,42,263,42,9,9,0.555555555555556,0,0,0
"217",2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2013,12,263,18,263,18,28,30,0.25,0.0357142857142857,0.285714285714286,0
"441",2013,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"050",2013,7,263,30,263,30.5,6,7,0.666666666666667,0,0,0
"529",2013,9,263,42,263,48,13,13,0.538461538461538,0,0.307692307692308,0
"090",2013,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2013,9,263,45,263,49,23,23,0.652173913043478,0,0.0434782608695652,0
"399",2013,9,263,18,263,35.5,5,6,0.4,0,0.2,0
"149",2013,1,251,50,251,50.5,7,7,0.571428571428571,0,0.142857142857143,0
"020",2013,6,263,42,263,45,16,16,0.625,0,0.125,0
"854",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2013,3,263,46,263,47,8,8,0.625,0.125,0.125,0
"946",2013,4,263,29,263,52,6,6,0.5,0,0.166666666666667,0
"734",2013,5,263,18,263,18,36,37,0.222222222222222,0.0277777777777778,0.333333333333333,0
"153",2013,8,263,18,263,18,14,14,0.428571428571429,0,0.0714285714285714,0
"729",2013,6,263,0,263,53,9,9,0.444444444444444,0,0.555555555555556,0
"678",2013,10,263,18,263,51,18,17,0.5,0,0.166666666666667,0
"915",2013,9,263,16,263,18,15,14,0.2,0.0666666666666667,0.333333333333333,0
"729",2013,8,263,18,263,42,11,10,0.363636363636364,0,0.363636363636364,0
"164",2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",2013,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2013,10,263,11,263,18,8,8,0.125,0,0.375,0
"584",2013,8,263,10,263,18,5,5,0,0,0.4,0
"635",2013,3,263,18,263,18,5,5,0.2,0,0.2,0
"232",2013,10,263,17,263,18,13,13,0.0769230769230769,0,0.461538461538462,0
"791",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2013,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",2013,11,263,38,263,44,16,19,0.5625,0.1875,0.125,0
"069",2013,10,263,18,263,54,7,8,0.428571428571429,0,0.285714285714286,0
"205",2013,7,263,18,263,24,47,46,0.425531914893617,0,0.25531914893617,0
"624",2013,5,263,18,263,18,5,5,0.2,0,0.2,0
"481",2013,6,263,18,263,18.5,8,8,0.5,0,0,0
"103",2013,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",2013,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
