"kunta","vuosi","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"504",2013,263,18,263,50.5,15,16,0.4,0.0666666666666667,0.333333333333333,0
"935",2013,263,27,263,48.5,29,27,0.517241379310345,0.0344827586206897,0.310344827586207,0
"925",2013,263,18,263,21,43,46,0.395348837209302,0.0232558139534884,0.209302325581395,0
"832",2013,263,18,263,22.5,34,33,0.382352941176471,0.0294117647058824,0.235294117647059,0
"170",2013,263,48,263,53,53,53,0.622641509433962,0.0566037735849057,0.207547169811321,0.0188679245283019
"592",2013,263,18,263,36,52,57,0.442307692307692,0.0576923076923077,0.211538461538462,0.0350877192982456
"683",2013,263,17,263,18,46,42,0.217391304347826,0,0.347826086956522,0
"850",2013,263,24,263,40,24,24,0.5,0.0833333333333333,0.125,0
"700",2013,263,18,263,21,31,34,0.419354838709677,0.032258064516129,0.161290322580645,0.0294117647058824
"417",2013,263,49,263,53,31,29,0.645161290322581,0.0645161290322581,0.258064516129032,0.0689655172413793
"480",2013,263,18,263,18,19,20,0.368421052631579,0,0.210526315789474,0
"177",2013,263,18,263,48,16,16,0.4375,0,0.3125,0
"838",2013,263,18,263,27,16,16,0.4375,0,0.125,0
"148",2013,263,18,263,18,73,63,0.301369863013699,0.0136986301369863,0.315068493150685,0
"751",2013,263,18,263,21,25,22,0.4,0.08,0.32,0
"890",2013,263,15,263,18,13,10,0.230769230769231,0,0.461538461538462,0.2
"588",2013,263,17,263,18,12,9,0.0833333333333333,0.0833333333333333,0.25,0
"620",2013,263,12,263,18,16,16,0.25,0,0.4375,0
"407",2013,263,40,263,46,21,18,0.619047619047619,0.0476190476190476,0.142857142857143,0
"687",2013,263,18,263,18,10,10,0.4,0.1,0.1,0
"421",2013,263,18,263,26.5,13,14,0.384615384615385,0,0.230769230769231,0
"707",2013,263,0,263,29.5,12,11,0.166666666666667,0,0.666666666666667,0.0909090909090909
"105",2013,263,18,263,18,16,14,0.3125,0,0.1875,0
"635",2013,263,18,263,18,47,52,0.319148936170213,0.0212765957446809,0.191489361702128,0.0192307692307692
"284",2013,263,18,263,32,29,27,0.413793103448276,0.0344827586206897,0.310344827586207,0
"052",2013,263,18,263,18,38,37,0.157894736842105,0,0.210526315789474,0.027027027027027
"503",2013,263,18,263,27,64,61,0.453125,0.015625,0.234375,0
"732",2013,263,18,263,54,26,24,0.423076923076923,0.0384615384615385,0.384615384615385,0
"976",2013,263,14,263,34,29,26,0.344827586206897,0,0.379310344827586,0
"831",2013,263,18,263,18,37,37,0.324324324324324,0.0540540540540541,0.189189189189189,0
"216",2013,263,18,263,18,10,9,0.3,0.1,0.2,0
"319",2013,263,18,263,22,23,22,0.434782608695652,0,0.130434782608696,0
"403",2013,263,18,263,19,28,26,0.464285714285714,0.0357142857142857,0.107142857142857,0.0384615384615385
"090",2013,263,18,263,18,24,24,0.291666666666667,0,0.25,0
"413",2013,263,18,263,18,19,19,0.368421052631579,0.105263157894737,0.210526315789474,0
"918",2013,263,18,263,43,28,26,0.428571428571429,0.107142857142857,0.25,0
"686",2013,263,18,263,24,23,21,0.347826086956522,0.0434782608695652,0.304347826086957,0
"601",2013,263,17,263,18,29,30,0.241379310344828,0.0689655172413793,0.241379310344828,0.0333333333333333
"702",2013,263,18,263,18,32,32,0.34375,0,0.21875,0
"576",2013,263,18,263,22.5,14,14,0.357142857142857,0,0.285714285714286,0.0714285714285714
"097",2013,263,18,263,19,15,14,0.333333333333333,0,0.4,0
"495",2013,263,18,263,18,21,21,0.333333333333333,0,0.238095238095238,0
"074",2013,263,48,263,54,6,6,0.666666666666667,0,0.166666666666667,0
"442",2013,263,23,263,35,30,32,0.5,0.0333333333333333,0.1,0
"614",2013,263,18,263,18,21,20,0.285714285714286,0.0476190476190476,0.285714285714286,0
"239",2013,263,18,263,35,18,18,0.333333333333333,0,0.444444444444444,0
"304",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",2013,NA,18,NA,18,5,NA,0.2,0,0.2,NA
"619",2013,263,15,263,17.5,23,23,0.260869565217391,0,0.304347826086957,0
"484",2013,263,18,263,18,27,28,0.222222222222222,0.037037037037037,0.185185185185185,0.0357142857142857
"498",2013,263,18,263,18,23,24,0.304347826086957,0.0434782608695652,0.217391304347826,0
"739",2013,263,19,263,26.5,22,22,0.5,0.0454545454545455,0.181818181818182,0.0454545454545455
"630",2013,263,18,263,18,13,14,0.230769230769231,0,0.153846153846154,0
"230",2013,263,18,263,20,20,19,0.35,0,0.35,0
"435",2013,263,18,263,18,7,6,0.285714285714286,0,0.285714285714286,0
"583",2013,263,26,263,42,5,5,0.6,0,0.4,0.2
"283",2013,263,18,263,29,19,22,0.368421052631579,0.0526315789473684,0.315789473684211,0
"889",2013,263,18,263,36,29,28,0.413793103448276,0,0.206896551724138,0
"231",2013,263,40,263,47,5,5,0.6,0.2,0.2,0
"312",2013,263,18,263,47,17,17,0.411764705882353,0,0.352941176470588,0
"561",2013,263,6,263,51.5,12,13,0.416666666666667,0,0.5,0
"738",2013,263,18,263,18,25,25,0.44,0.08,0.08,0
"046",2013,263,9,263,42,14,13,0.357142857142857,0,0.5,0
"742",2013,263,18,263,28.5,11,6,0.363636363636364,0,0.272727272727273,0
"771",2013,263,33,263,51,8,8,0.5,0,0.25,0.125
"747",2013,263,18,263,27,6,6,0.333333333333333,0.166666666666667,0.333333333333333,0
"295",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",2013,263,18,263,18,15,16,0.333333333333333,0.0666666666666667,0.0666666666666667,0.0625
"065",2013,NA,54,NA,54,5,NA,0.6,0,0.4,NA
"062",2013,263,NA,263,NA,NA,5,NA,NA,NA,0
"623",2013,263,18,263,35.5,5,6,0.4,0,0.2,0
"697",2013,263,24,263,39,7,7,0.571428571428571,0,0.142857142857143,0
"318",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"043",2013,263,NA,263,NA,NA,5,NA,NA,NA,0
"489",2013,263,15,263,18,10,8,0.2,0,0.4,0
"035",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",2013,263,31,263,54,5,5,0.6,0,0.4,0
"091",2014,263,18,263,41,6305,6676,0.445678033306899,0.0499603489294211,0.272006344171293,0.0172258837627322
"853",2014,263,18,263,30,1801,1892,0.382009994447529,0.0366463076068851,0.318711826762909,0.0137420718816068
"837",2014,263,18,263,35,2315,2408,0.432397408207343,0.0406047516198704,0.25658747300216,0.00830564784053156
"609",2014,263,18,263,18,757,769,0.347424042272127,0.0277410832232497,0.278731836195509,0.00390117035110533
"092",2014,263,18,263,29.5,2427,2594,0.405438813349815,0.0296662546353523,0.258343634116193,0.0208172706245181
"564",2014,263,18,263,30,2540,2623,0.426377952755906,0.0338582677165354,0.227952755905512,0.00724361418223408
"272",2014,263,18,263,28,610,618,0.439344262295082,0.0180327868852459,0.177049180327869,0.00647249190938511
"049",2014,263,18,263,36,3272,3419,0.448044009779951,0.034841075794621,0.223716381418093,0.0160865750219362
"153",2014,263,18,263,37,177,185,0.435028248587571,0.0338983050847458,0.254237288135593,0.00540540540540541
"500",2014,263,18,263,36,113,117,0.442477876106195,0.0353982300884956,0.194690265486726,0
"240",2014,263,18,263,48,203,216,0.428571428571429,0.0591133004926108,0.29064039408867,0.00462962962962963
"858",2014,263,18,263,29,372,379,0.432795698924731,0.0483870967741935,0.17741935483871,0.00263852242744063
"182",2014,263,18,263,29,149,152,0.402684563758389,0.00671140939597315,0.228187919463087,0
"755",2014,263,18,263,35,60,64,0.383333333333333,0.0166666666666667,0.25,0.015625
"905",2014,263,18,263,43,705,732,0.486524822695035,0.0297872340425532,0.225531914893617,0.00956284153005465
"286",2014,263,18,263,24,710,725,0.387323943661972,0.0295774647887324,0.23943661971831,0.00689655172413793
"491",2014,263,18,263,23,486,504,0.407407407407407,0.0432098765432099,0.207818930041152,0.00793650793650794
"607",2014,263,18,263,19,41,41,0.390243902439024,0.0731707317073171,0.24390243902439,0
"167",2014,263,18,263,27,712,739,0.38061797752809,0.0435393258426966,0.273876404494382,0.0040595399188092
"423",2014,263,18,263,36,223,228,0.493273542600897,0.031390134529148,0.179372197309417,0.0043859649122807
"678",2014,263,18,263,24,303,310,0.445544554455446,0.0198019801980198,0.158415841584158,0
"777",2014,263,18,263,35,55,54,0.436363636363636,0,0.254545454545455,0
"694",2014,263,18,263,19,292,303,0.366438356164384,0.0479452054794521,0.270547945205479,0.0033003300330033
"398",2014,263,18,263,21,931,980,0.371643394199785,0.0279269602577873,0.26530612244898,0.00816326530612245
"179",2014,263,18,263,36,1539,1573,0.441845354126056,0.0402858999350227,0.227420402858999,0.0108073744437381
"577",2014,263,18,263,26.5,124,127,0.42741935483871,0.00806451612903226,0.193548387096774,0
"505",2014,263,18,263,18,239,248,0.384937238493724,0.0292887029288703,0.158995815899582,0.00403225806451613
"624",2014,263,18,263,20,45,43,0.355555555555556,0,0.288888888888889,0
"980",2014,263,18,263,33,376,392,0.449468085106383,0.0265957446808511,0.191489361702128,0.00510204081632653
"108",2014,263,18,263,18,133,134,0.338345864661654,0.0150375939849624,0.24812030075188,0.00746268656716418
"018",2014,263,18,263,40,56,51,0.428571428571429,0.0892857142857143,0.285714285714286,0.0196078431372549
"079",2014,263,18,263,30,62,72,0.370967741935484,0.032258064516129,0.258064516129032,0
"680",2014,263,18,263,20,262,268,0.370229007633588,0.0229007633587786,0.259541984732824,0
"249",2014,263,18,263,18,91,96,0.373626373626374,0.043956043956044,0.175824175824176,0.0208333333333333
"749",2014,263,18,263,34,269,277,0.468401486988848,0.0408921933085502,0.152416356877323,0.0036101083032491
"205",2014,263,18,263,29,395,411,0.40506329113924,0.030379746835443,0.227848101265823,0.0121654501216545
"109",2014,263,18,263,30,654,675,0.429663608562691,0.0458715596330275,0.204892966360856,0.0148148148148148
"164",2014,263,18,263,18,66,64,0.287878787878788,0,0.257575757575758,0
"297",2014,263,18,263,38,1105,1143,0.47420814479638,0.0452488687782805,0.212669683257919,0.0122484689413823
"019",2014,263,18,263,18,51,50,0.294117647058824,0.0196078431372549,0.215686274509804,0
"743",2014,263,18,263,29,724,748,0.430939226519337,0.0303867403314917,0.198895027624309,0.00401069518716578
"241",2014,263,18,263,37,79,79,0.455696202531646,0.0253164556962025,0.240506329113924,0.0126582278481013
"684",2014,263,18,263,30,377,384,0.411140583554377,0.0318302387267905,0.230769230769231,0.0104166666666667
"232",2014,263,18,263,18,155,153,0.335483870967742,0.0129032258064516,0.283870967741935,0.0196078431372549
"233",2014,263,18,263,18,152,148,0.381578947368421,0.0263157894736842,0.230263157894737,0
"444",2014,263,18,263,18,424,439,0.351415094339623,0.0400943396226415,0.264150943396226,0.00683371298405467
"245",2014,263,18,263,29.5,360,381,0.416666666666667,0.0444444444444444,0.227777777777778,0.020997375328084
"257",2014,263,18,263,30,415,420,0.433734939759036,0.0385542168674699,0.197590361445783,0.0119047619047619
"106",2014,263,18,263,25,420,427,0.4,0.030952380952381,0.25,0.00702576112412178
"142",2014,263,18,263,18,63,63,0.301587301587302,0.0317460317460317,0.238095238095238,0.0158730158730159
"405",2014,263,18,263,30,681,693,0.430249632892805,0.0367107195301028,0.240822320117474,0.0101010101010101
"615",2014,263,18,263,18,91,91,0.21978021978022,0.021978021978022,0.241758241758242,0.010989010989011
"638",2014,263,18,263,35,477,490,0.469601677148847,0.0293501048218029,0.218029350104822,0.00204081632653061
"273",2014,263,17,263,18,45,45,0.266666666666667,0,0.288888888888889,0
"584",2014,263,18,263,18,49,49,0.244897959183673,0,0.183673469387755,0
"202",2014,263,18,263,38,341,349,0.478005865102639,0.0351906158357771,0.152492668621701,0.00573065902578797
"560",2014,263,18,263,18,150,158,0.333333333333333,0.02,0.22,0
"425",2014,263,18,263,20.5,171,169,0.43859649122807,0.0350877192982456,0.12280701754386,0
"536",2014,263,18,263,36,347,362,0.432276657060519,0.031700288184438,0.221902017291066,0.00276243093922652
"433",2014,263,18,263,18,89,92,0.303370786516854,0.0561797752808989,0.303370786516854,0
"186",2014,263,18,263,35.5,420,433,0.495238095238095,0.0452380952380952,0.15,0.0161662817551963
"499",2014,263,41,263,45.5,263,265,0.619771863117871,0.0418250950570342,0.110266159695817,0.00377358490566038
"010",2014,263,18,263,18,137,135,0.277372262773723,0.0218978102189781,0.211678832116788,0.00740740740740741
"498",2014,263,17,263,20,20,19,0.35,0.05,0.35,0
"280",2014,263,18,263,53.5,31,31,0.483870967741935,0,0.225806451612903,0
"111",2014,263,18,263,18,127,129,0.330708661417323,0.015748031496063,0.267716535433071,0
"263",2014,263,18,263,34.5,75,76,0.413333333333333,0.0266666666666667,0.226666666666667,0
"927",2014,263,18,263,22,308,316,0.428571428571429,0.038961038961039,0.185064935064935,0.00632911392405063
"305",2014,263,18,263,22,123,120,0.390243902439024,0.016260162601626,0.24390243902439,0.00833333333333333
"541",2014,263,12,263,18,63,62,0.238095238095238,0.0158730158730159,0.46031746031746,0
"765",2014,263,18,263,18,102,105,0.372549019607843,0.0196078431372549,0.176470588235294,0.00952380952380952
"611",2014,263,18,263,18,51,51,0.352941176470588,0,0.176470588235294,0
"143",2014,263,18,263,18,66,69,0.333333333333333,0.0151515151515152,0.257575757575758,0
"543",2014,263,18,263,27,500,510,0.426,0.024,0.198,0.00588235294117647
"918",2014,263,20,263,30,22,21,0.5,0,0.227272727272727,0
"434",2014,263,18,263,18,128,127,0.34375,0.0390625,0.2578125,0.0078740157480315
"851",2014,263,18,263,36,211,219,0.42654028436019,0.028436018957346,0.246445497630332,0.0273972602739726
"911",2014,263,18,263,22,21,22,0.380952380952381,0,0.238095238095238,0
"859",2014,263,18,263,29,116,119,0.474137931034483,0.0172413793103448,0.137931034482759,0
"698",2014,263,18,263,20,634,656,0.375394321766562,0.0473186119873817,0.260252365930599,0.00304878048780488
"578",2014,263,17,263,48,32,32,0.34375,0.0625,0.34375,0
"217",2014,263,18,263,18,86,86,0.348837209302326,0.0348837209302326,0.232558139534884,0
"236",2014,263,18,263,20,54,53,0.444444444444444,0.0555555555555556,0.148148148148148,0
"977",2014,263,18,263,18,243,247,0.382716049382716,0.00823045267489712,0.213991769547325,0
"402",2014,263,18,263,18,80,82,0.2625,0.0375,0.2125,0
"710",2014,263,18,263,19,216,218,0.388888888888889,0.037037037037037,0.226851851851852,0.00458715596330275
"426",2014,263,18,263,31,145,145,0.386206896551724,0.0413793103448276,0.310344827586207,0
"009",2014,263,18,263,38,35,36,0.457142857142857,0.0857142857142857,0.2,0
"834",2014,263,18,263,18,44,46,0.227272727272727,0,0.295454545454545,0
"785",2014,263,17,263,18,16,18,0.1875,0.125,0.25,0
"535",2014,263,18,263,18,159,157,0.39622641509434,0.0251572327044025,0.182389937106918,0
"636",2014,263,18,263,18,107,110,0.373831775700935,0.0186915887850467,0.196261682242991,0.00909090909090909
"445",2014,263,38,263,50,120,123,0.55,0.0583333333333333,0.175,0.016260162601626
"407",2014,263,18,263,18,18,18,0.333333333333333,0,0.277777777777778,0
"563",2014,263,18,263,18,85,91,0.317647058823529,0.0235294117647059,0.211764705882353,0.010989010989011
"753",2014,263,18,263,43.5,178,176,0.48314606741573,0.0393258426966292,0.213483146067416,0.0113636363636364
"301",2014,263,18,263,18,122,122,0.254098360655738,0.0327868852459016,0.245901639344262,0
"740",2014,263,18,263,28.5,268,275,0.41044776119403,0.0223880597014925,0.23134328358209,0.00363636363636364
"604",2014,263,29,263,39.5,246,253,0.524390243902439,0.0365853658536585,0.121951219512195,0.00395256916996047
"149",2014,263,18,263,18,45,44,0.377777777777778,0.0666666666666667,0.2,0.0227272727272727
"886",2014,263,18,263,21,147,147,0.36734693877551,0.0136054421768707,0.272108843537415,0.00680272108843537
"016",2014,263,18,263,18,58,59,0.310344827586207,0.0517241379310345,0.310344827586207,0
"700",2014,263,18,263,39.5,33,30,0.393939393939394,0.0909090909090909,0.272727272727273,0
"075",2014,263,18,263,36,155,165,0.425806451612903,0.0129032258064516,0.238709677419355,0.00606060606060606
"729",2014,263,18,263,18,75,77,0.346666666666667,0.0266666666666667,0.28,0.012987012987013
"626",2014,263,18,263,18,44,43,0.363636363636364,0,0.113636363636364,0
"734",2014,263,18,263,18,457,469,0.326039387308534,0.0284463894967177,0.25164113785558,0.00639658848614072
"408",2014,263,18,263,18,168,167,0.380952380952381,0.0535714285714286,0.208333333333333,0
"139",2014,263,18,263,18,160,159,0.325,0.0125,0.20625,0
"276",2014,263,18,263,33.5,210,211,0.457142857142857,0.0285714285714286,0.20952380952381,0
"508",2014,263,17,263,18,74,78,0.243243243243243,0,0.418918918918919,0
"908",2014,263,18,263,28,200,209,0.4,0.05,0.215,0.00478468899521531
"069",2014,263,18,263,29,86,88,0.430232558139535,0.0232558139534884,0.174418604651163,0
"532",2014,263,18,263,18,133,139,0.406015037593985,0.0300751879699248,0.172932330827068,0.00719424460431655
"746",2014,263,18,263,18,82,82,0.353658536585366,0.0121951219512195,0.146341463414634,0
"060",2014,263,18,263,18,24,24,0.416666666666667,0.0416666666666667,0.0833333333333333,0
"145",2014,263,18,263,24,137,128,0.423357664233577,0.0291970802919708,0.175182481751825,0
"895",2014,263,18,263,18,139,139,0.330935251798561,0.0287769784172662,0.20863309352518,0
"208",2014,263,18,263,18,149,148,0.295302013422819,0.00671140939597315,0.201342281879195,0
"418",2014,263,18,263,42,302,301,0.47682119205298,0.0298013245033113,0.21523178807947,0.00332225913621262
"531",2014,263,18,263,20.5,46,48,0.41304347826087,0.0217391304347826,0.173913043478261,0
"140",2014,263,18,263,30.5,220,224,0.422727272727273,0.0272727272727273,0.218181818181818,0
"097",2014,263,18,263,54,12,12,0.333333333333333,0,0.416666666666667,0
"224",2014,263,18,263,41.5,76,77,0.460526315789474,0.0131578947368421,0.289473684210526,0
"791",2014,263,18,263,18,53,55,0.320754716981132,0.0566037735849057,0.150943396226415,0
"214",2014,263,18,263,41,110,111,0.418181818181818,0,0.254545454545455,0.00900900900900901
"845",2014,263,18,263,18,29,30,0.310344827586207,0.0344827586206897,0.241379310344828,0
"322",2014,263,18,263,18,53,53,0.339622641509434,0,0.226415094339623,0
"172",2014,263,18,263,18,37,35,0.27027027027027,0.027027027027027,0.351351351351351,0
"098",2014,263,18,263,18,214,222,0.369158878504673,0.00934579439252336,0.210280373831776,0
"410",2014,263,21,263,36,267,266,0.50936329588015,0.0599250936329588,0.142322097378277,0
"992",2014,263,18,263,18,189,196,0.349206349206349,0.0211640211640212,0.264550264550265,0.00510204081632653
"300",2014,263,18,263,18,28,28,0.285714285714286,0.0357142857142857,0.25,0.0357142857142857
"494",2014,263,18,263,18,133,135,0.308270676691729,0.0150375939849624,0.240601503759398,0
"061",2014,263,18,263,18,123,125,0.333333333333333,0.040650406504065,0.317073170731707,0
"430",2014,263,18,263,18,124,125,0.314516129032258,0.0241935483870968,0.32258064516129,0.008
"832",2014,263,18,263,18,27,25,0.222222222222222,0,0.259259259259259,0
"102",2014,263,18,263,22,101,102,0.346534653465347,0.0198019801980198,0.316831683168317,0.00980392156862745
"400",2014,263,18,263,18,92,91,0.293478260869565,0.0543478260869565,0.206521739130435,0.010989010989011
"285",2014,263,18,263,18,422,454,0.329383886255924,0.028436018957346,0.291469194312796,0.0154185022026432
"436",2014,263,18,263,18,26,26,0.269230769230769,0.0384615384615385,0.192307692307692,0
"758",2014,263,18,263,18,77,81,0.363636363636364,0.038961038961039,0.25974025974026,0
"078",2014,263,18,263,27,60,59,0.35,0.1,0.333333333333333,0.0169491525423729
"440",2014,263,45,263,51.5,99,101,0.686868686868687,0.0101010101010101,0.0707070707070707,0
"598",2014,263,31,263,45,166,176,0.55421686746988,0.0301204819277108,0.168674698795181,0.0227272727272727
"623",2014,263,16,263,18,11,9,0.0909090909090909,0,0.272727272727273,0
"244",2014,263,18,263,29.5,231,241,0.432900432900433,0.038961038961039,0.203463203463203,0.00829875518672199
"831",2014,263,37,263,41,45,45,0.533333333333333,0.0444444444444444,0.133333333333333,0
"062",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2014,263,18,263,18,23,21,0.304347826086957,0,0.347826086956522,0
"086",2014,263,18,263,39.5,81,80,0.432098765432099,0,0.234567901234568,0
"748",2014,263,18,263,18,77,79,0.38961038961039,0,0.207792207792208,0.0126582278481013
"211",2014,263,18,263,41,330,333,0.496969696969697,0.0212121212121212,0.175757575757576,0.003003003003003
"071",2014,263,18,263,18,109,105,0.339449541284404,0.00917431192660551,0.256880733944954,0
"503",2014,263,18,263,24,65,62,0.415384615384615,0.0153846153846154,0.276923076923077,0
"260",2014,263,18,263,18,76,76,0.302631578947368,0.0394736842105263,0.315789473684211,0.0131578947368421
"320",2014,263,18,263,18,47,45,0.297872340425532,0.0212765957446809,0.361702127659574,0.0444444444444444
"790",2014,263,18,263,22,220,219,0.381818181818182,0.05,0.254545454545455,0.0045662100456621
"635",2014,263,18,263,20,35,34,0.4,0,0.2,0
"848",2014,263,18,263,22,42,39,0.380952380952381,0.0476190476190476,0.333333333333333,0
"924",2014,263,18,263,23,28,28,0.392857142857143,0,0.214285714285714,0
"171",2014,263,15,263,18,40,40,0.275,0,0.375,0
"887",2014,263,18,263,18,35,34,0.342857142857143,0.0571428571428571,0.257142857142857,0
"177",2014,263,13,263,18,22,24,0.227272727272727,0,0.318181818181818,0
"399",2014,263,19,263,27,109,114,0.504587155963303,0.036697247706422,0.0917431192660551,0
"631",2014,263,18,263,23.5,17,15,0.352941176470588,0,0.411764705882353,0
"702",2014,263,18,263,18,35,32,0.342857142857143,0.0857142857142857,0.228571428571429,0
"319",2014,263,18,263,18,18,18,0.277777777777778,0,0.222222222222222,0
"925",2014,263,18,263,21.5,32,30,0.4375,0.03125,0.1875,0
"704",2014,263,18,263,31.5,53,53,0.452830188679245,0.132075471698113,0.169811320754717,0
"020",2014,263,18,263,35,164,167,0.408536585365854,0.024390243902439,0.274390243902439,0.0119760479041916
"593",2014,263,18,263,18,135,135,0.318518518518519,0.037037037037037,0.207407407407407,0
"778",2014,263,18,263,18,63,65,0.365079365079365,0.0634920634920635,0.142857142857143,0.0153846153846154
"417",2014,263,35,263,54,27,28,0.518518518518518,0.037037037037037,0.296296296296296,0.0357142857142857
"946",2014,263,30,263,52,91,90,0.527472527472527,0.043956043956044,0.21978021978022,0.0111111111111111
"561",2014,263,17,263,31,19,20,0.315789473684211,0,0.368421052631579,0
"583",2014,263,16,263,18,11,9,0.181818181818182,0,0.363636363636364,0
"403",2014,263,18,263,40,26,26,0.423076923076923,0.0769230769230769,0.269230769230769,0
"481",2014,263,18,263,20,117,120,0.435897435897436,0.0427350427350427,0.153846153846154,0
"226",2014,263,18,263,18,37,36,0.324324324324324,0.0540540540540541,0.324324324324324,0
"761",2014,263,18,263,24,72,72,0.347222222222222,0.0277777777777778,0.319444444444444,0
"420",2014,263,18,263,18,61,63,0.327868852459016,0.0163934426229508,0.245901639344262,0
"290",2014,263,18,263,18,50,46,0.28,0,0.3,0.0217391304347826
"768",2014,263,18,263,18,14,14,0.214285714285714,0,0.142857142857143,0
"050",2014,263,18,263,18,126,128,0.373015873015873,0,0.198412698412698,0
"683",2014,263,18,263,18,35,33,0.285714285714286,0.0571428571428571,0.257142857142857,0
"538",2014,263,22,263,33,46,49,0.5,0.0217391304347826,0.0869565217391304,0
"442",2014,263,18,263,18,35,34,0.285714285714286,0,0.228571428571429,0
"169",2014,263,18,263,18,44,51,0.363636363636364,0.0454545454545455,0.204545454545455,0
"529",2014,263,18,263,18,162,164,0.314814814814815,0.0123456790123457,0.259259259259259,0
"738",2014,263,18,263,18,23,25,0.260869565217391,0.0434782608695652,0.130434782608696,0
"915",2014,263,18,263,18,158,158,0.30379746835443,0.0253164556962025,0.253164556962025,0
"732",2014,263,12,263,18,16,14,0.25,0.0625,0.375,0
"288",2014,263,18,263,30,65,63,0.476923076923077,0.0307692307692308,0.123076923076923,0.0158730158730159
"271",2014,263,18,263,18,53,53,0.30188679245283,0,0.320754716981132,0
"689",2014,263,18,263,18,20,19,0.4,0,0.1,0
"152",2014,263,18,263,18,53,54,0.264150943396226,0.0188679245283019,0.339622641509434,0
"204",2014,263,18,263,18,21,20,0.238095238095238,0.0952380952380952,0.333333333333333,0.05
"893",2014,263,41,263,45,93,92,0.602150537634409,0.0537634408602151,0.118279569892473,0.0217391304347826
"850",2014,263,18,263,18,28,27,0.285714285714286,0,0.25,0
"081",2014,263,18,263,24,22,25,0.318181818181818,0.0454545454545455,0.363636363636364,0
"287",2014,263,18,263,18,49,47,0.26530612244898,0.0204081632653061,0.224489795918367,0.0425531914893617
"599",2014,263,39,263,41,159,157,0.60377358490566,0.0314465408805031,0.0817610062893082,0.0127388535031847
"441",2014,263,18,263,18,35,35,0.257142857142857,0,0.257142857142857,0
"181",2014,263,18,263,18,26,27,0.346153846153846,0,0.153846153846154,0
"077",2014,263,18,263,18,42,44,0.380952380952381,0,0.166666666666667,0
"507",2014,263,18,263,21,33,40,0.393939393939394,0,0.212121212121212,0
"422",2014,263,0,263,18,86,85,0.162790697674419,0.0232558139534884,0.523255813953488,0.0352941176470588
"783",2014,263,11,263,18,36,34,0.166666666666667,0,0.444444444444444,0
"076",2014,263,28,263,35,15,17,0.533333333333333,0.0666666666666667,0.2,0
"595",2014,263,18,263,18,35,37,0.257142857142857,0,0.171428571428571,0
"316",2014,263,18,263,24,29,32,0.413793103448276,0.0344827586206897,0.206896551724138,0
"562",2014,263,18,263,18,78,80,0.307692307692308,0.0128205128205128,0.307692307692308,0
"005",2014,263,18,263,18,96,100,0.322916666666667,0.03125,0.25,0
"309",2014,263,18,263,18,62,70,0.338709677419355,0.032258064516129,0.290322580645161,0
"235",2014,263,18,263,39,61,63,0.475409836065574,0.0655737704918033,0.213114754098361,0.0317460317460317
"736",2014,263,54,263,54,19,18,0.578947368421053,0,0.157894736842105,0
"178",2014,263,18,263,18,50,49,0.3,0.06,0.3,0.0204081632653061
"416",2014,263,18,263,36,31,30,0.419354838709677,0.0645161290322581,0.161290322580645,0
"892",2014,263,18,263,36,51,51,0.411764705882353,0.0392156862745098,0.235294117647059,0
"213",2014,263,18,263,18,33,35,0.242424242424242,0,0.363636363636364,0.0571428571428571
"082",2014,263,18,263,18,93,93,0.376344086021505,0.021505376344086,0.139784946236559,0
"170",2014,263,54,263,54,59,60,0.711864406779661,0.0508474576271186,0.135593220338983,0
"771",2014,263,46,263,53.5,8,7,0.75,0.125,0.25,0.142857142857143
"889",2014,263,18,263,18,28,28,0.285714285714286,0.0357142857142857,0.25,0
"989",2014,263,18,263,18,45,45,0.288888888888889,0.0222222222222222,0.288888888888889,0
"686",2014,263,17,263,18,26,24,0.346153846153846,0.0384615384615385,0.269230769230769,0
"931",2014,263,18,263,18,45,42,0.244444444444444,0.0222222222222222,0.133333333333333,0.0476190476190476
"849",2014,263,18,263,18,32,34,0.28125,0,0.21875,0
"105",2014,263,17,263,40,16,15,0.3125,0.0625,0.4375,0
"691",2014,263,18,263,18,25,23,0.36,0.04,0.12,0
"261",2014,263,18,263,36,65,64,0.415384615384615,0.0153846153846154,0.276923076923077,0.0625
"601",2014,263,18,263,19,48,46,0.375,0.0625,0.25,0.0217391304347826
"103",2014,263,18,263,18,21,21,0.238095238095238,0.0952380952380952,0.285714285714286,0
"616",2014,263,18,263,18,24,22,0.291666666666667,0.0416666666666667,0.291666666666667,0
"936",2014,263,17,263,18,47,46,0.25531914893617,0.0425531914893617,0.361702127659574,0
"046",2014,263,22,263,26,6,7,0.5,0,0.166666666666667,0
"051",2014,263,18,263,18,44,47,0.409090909090909,0,0.136363636363636,0
"846",2014,263,18,263,18,51,51,0.313725490196078,0,0.196078431372549,0
