"postinro","vuosi","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"20380",2012,251,38,251,49,42,40,0.571428571428571,0.119047619047619,0.214285714285714,0
"70870",2012,263,18,263,18,24,24,0.125,0,0.0416666666666667,0
"40800",2012,260,18,260,42.5,103,103,0.475728155339806,0.0388349514563107,0.12621359223301,0
"90530",2012,263,18,263,42,56,56,0.375,0.0892857142857143,0.357142857142857,0.0178571428571429
"33900",2012,263,18,263,18,117,123,0.333333333333333,0.0256410256410256,0.256410256410256,0
"90580",2012,263,18,263,35,45,50,0.422222222222222,0,0.288888888888889,0
"15950",2012,263,18,263,24.5,32,35,0.40625,0.03125,0.1875,0
"90660",2012,263,9,263,18,8,8,0.125,0,0.5,0
"33340",2012,263,18,263,18,65,66,0.4,0.0461538461538462,0.153846153846154,0
"70600",2012,251,42,251,47,25,25,0.56,0.2,0.12,0
"33300",2012,263,18,263,28,61,61,0.426229508196721,0.0327868852459016,0.180327868852459,0
"20300",2012,263,18,263,42,59,61,0.423728813559322,0.0338983050847458,0.372881355932203,0
"33530",2012,263,18,263,36,43,39,0.418604651162791,0,0.232558139534884,0
"15210",2012,263,18,263,18,32,39,0.1875,0,0.1875,0.0256410256410256
"33400",2012,263,18,263,18,68,74,0.323529411764706,0,0.25,0.0135135135135135
"15560",2012,263,18,263,18,39,43,0.358974358974359,0.0256410256410256,0.256410256410256,0
"90510",2012,251,42,251,54,26,27,0.538461538461538,0.115384615384615,0.230769230769231,0
"70620",2012,263,18,263,44,13,15,0.384615384615385,0.153846153846154,0.307692307692308,0.0666666666666667
"15680",2012,263,18,263,18,48,47,0.270833333333333,0.0208333333333333,0.104166666666667,0
"40720",2012,251,48,251,54,19,19,0.526315789473684,0.105263157894737,0.315789473684211,0
"70400",2012,263,35,263,53,12,13,0.5,0,0.0833333333333333,0
"16100",2012,263,18,263,18,16,16,0.1875,0,0.125,0
"20750",2012,263,11,263,18,65,74,0.261538461538462,0.0615384615384615,0.430769230769231,0
"20520",2012,263,18,263,18,19,21,0.157894736842105,0.0526315789473684,0.315789473684211,0.0476190476190476
"90570",2012,263,18,263,18,93,99,0.344086021505376,0.032258064516129,0.21505376344086,0
"70780",2012,263,18,263,18,57,57,0.333333333333333,0.0526315789473684,0.210526315789474,0
"15150",2012,263,17,263,18,29,33,0.275862068965517,0,0.344827586206897,0
"15610",2012,263,18,263,18,60,62,0.316666666666667,0.0166666666666667,0.2,0
"73300",2012,263,17,263,18,34,35,0.176470588235294,0.0588235294117647,0.294117647058824,0
"40100",2012,263,18,263,18,76,82,0.328947368421053,0.0921052631578947,0.276315789473684,0
"15100",2012,263,18,263,18,56,59,0.267857142857143,0.0357142857142857,0.267857142857143,0.0169491525423729
"70820",2012,263,18,263,18,167,183,0.25748502994012,0.0419161676646707,0.209580838323353,0.00546448087431694
"33420",2012,263,18,263,27,20,19,0.35,0.05,0.3,0
"71520",2012,251,NA,251,NA,NA,5,NA,NA,NA,0
"15140",2012,263,18,263,18,108,118,0.296296296296296,0.0462962962962963,0.37037037037037,0.0169491525423729
"15830",2012,263,18,263,18,36,33,0.333333333333333,0,0.277777777777778,0
"90820",2012,263,18,263,25,40,40,0.4,0.075,0.225,0
"20400",2012,263,18,263,25,48,49,0.416666666666667,0.0416666666666667,0.1875,0
"70200",2012,263,18,263,18,64,65,0.328125,0.046875,0.25,0.0153846153846154
"70500",2012,263,18,263,21,52,54,0.403846153846154,0.0192307692307692,0.192307692307692,0.037037037037037
"73770",2012,NA,18,NA,18,6,NA,0.333333333333333,0,0.166666666666667,NA
"33230",2012,263,18,263,46.5,35,38,0.485714285714286,0.0285714285714286,0.257142857142857,0
"41940",2012,263,18,263,18,17,16,0.352941176470588,0.0588235294117647,0.176470588235294,0.0625
"90670",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90840",2012,263,18,263,18,30,30,0.433333333333333,0.0666666666666667,0.1,0
"90560",2012,263,18,263,35,34,34,0.441176470588235,0.0588235294117647,0.176470588235294,0
"15110",2012,263,16,263,18,27,24,0.185185185185185,0.037037037037037,0.333333333333333,0.0416666666666667
"41800",2012,263,15,263,18,39,42,0.282051282051282,0,0.358974358974359,0
"20720",2012,263,18,263,25.5,39,40,0.358974358974359,0.0769230769230769,0.333333333333333,0
"41860",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33310",2012,263,16,263,18,94,106,0.148936170212766,0.0106382978723404,0.425531914893617,0.00943396226415094
"21330",2012,251,30,251,44,20,21,0.5,0.05,0.2,0
"40640",2012,263,18,263,18,84,90,0.369047619047619,0.0238095238095238,0.178571428571429,0.0111111111111111
"90850",2012,263,18,263,18,39,40,0.256410256410256,0.0512820512820513,0.153846153846154,0
"15800",2012,263,13,263,18,32,33,0.21875,0,0.3125,0.0303030303030303
"90810",2012,263,18,263,18,31,31,0.225806451612903,0,0.161290322580645,0
"70700",2012,263,18,263,18,43,47,0.348837209302326,0.0232558139534884,0.255813953488372,0
"20210",2012,263,16,263,18,39,47,0.102564102564103,0.0256410256410256,0.41025641025641,0.0212765957446809
"20250",2012,257,28,257,39,6,6,0.5,0,0.166666666666667,0
"70340",2012,263,15,263,18,31,30,0.193548387096774,0.032258064516129,0.419354838709677,0
"90520",2012,263,0,263,18,75,75,0.173333333333333,0.04,0.506666666666667,0
"70260",2012,263,18,263,28,51,52,0.411764705882353,0.0196078431372549,0.196078431372549,0
"40600",2012,263,18,263,54,20,21,0.45,0.15,0.35,0
"70300",2012,251,42,251,43,17,18,0.529411764705882,0.117647058823529,0.0588235294117647,0
"70460",2012,263,18,263,18,44,44,0.204545454545455,0.0227272727272727,0.272727272727273,0.0227272727272727
"70150",2012,263,18,263,18,52,57,0.307692307692308,0.0192307692307692,0.25,0
"20500",2012,263,18,263,18,35,37,0.342857142857143,0.0285714285714286,0.257142857142857,0
"40320",2012,263,18,263,18,35,38,0.371428571428571,0.0571428571428571,0.142857142857143,0
"33200",2012,257,18,257,50.5,34,26,0.411764705882353,0.0588235294117647,0.352941176470588,0
"40700",2012,263,18,263,18,35,34,0.342857142857143,0.0285714285714286,0.228571428571429,0
"33840",2012,263,17,263,18,42,43,0.166666666666667,0.0238095238095238,0.357142857142857,0
"15320",2012,263,17,263,34,46,42,0.369565217391304,0,0.326086956521739,0
"33410",2012,263,18,263,51,49,53,0.428571428571429,0,0.326530612244898,0.0188679245283019
"15230",2012,263,18,263,18,42,40,0.238095238095238,0,0.19047619047619,0
"71160",2012,263,17,263,18,17,18,0.235294117647059,0.0588235294117647,0.176470588235294,0
"33250",2012,263,17,263,28,24,23,0.291666666666667,0,0.416666666666667,0
"33180",2012,263,17,263,18,23,25,0.217391304347826,0,0.304347826086957,0
"71480",2012,263,18,263,18,16,15,0.25,0,0.125,0
"73810",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90550",2012,263,18,263,18,55,55,0.327272727272727,0.0727272727272727,0.309090909090909,0.0181818181818182
"15810",2012,263,18,263,18,28,29,0.285714285714286,0,0.285714285714286,0
"73360",2012,263,12,263,14.5,6,7,0,0,0.333333333333333,0
"20460",2012,263,18,263,18,49,48,0.244897959183673,0,0.142857142857143,0
"33240",2012,257,26,257,26.5,12,12,0.5,0.0833333333333333,0,0
"20700",2012,263,18,263,21,41,51,0.390243902439024,0.024390243902439,0.219512195121951,0
"73320",2012,263,18,263,18,16,16,0.375,0,0.125,0
"20880",2012,263,18,263,18,27,26,0.296296296296296,0,0.222222222222222,0
"40900",2012,263,18,263,18,33,37,0.212121212121212,0.0303030303030303,0.181818181818182,0.027027027027027
"70420",2012,263,18,263,18,35,39,0.285714285714286,0.0857142857142857,0.257142857142857,0
"15170",2012,263,18,263,18,36,41,0.277777777777778,0.0833333333333333,0.25,0.024390243902439
"33700",2012,257,33,257,46,24,24,0.541666666666667,0,0.25,0
"71130",2012,251,40,251,40,5,5,0.6,0,0,0
"40500",2012,263,18,263,18,39,37,0.205128205128205,0,0.358974358974359,0.027027027027027
"71150",2012,263,18,263,18,9,9,0.111111111111111,0,0.222222222222222,0
"20200",2012,263,18,263,36,11,11,0.454545454545455,0,0.181818181818182,0
"72100",2012,263,18,263,27,18,19,0.388888888888889,0.0555555555555556,0.222222222222222,0
"71730",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33730",2012,263,18,263,18,18,20,0.444444444444444,0.0555555555555556,0,0
"70110",2012,263,17,263,51,18,17,0.444444444444444,0,0.277777777777778,0
"41930",2012,257,36,257,36,6,6,0.5,0.166666666666667,0,0
"41630",2012,263,9,263,18,8,8,0,0,0.5,0
"15840",2012,263,17,263,18,28,27,0.214285714285714,0.0357142857142857,0.321428571428571,0
"71720",2012,263,30,263,30,14,14,0.5,0,0,0
"15460",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34240",2012,263,18,263,29,18,15,0.388888888888889,0,0.222222222222222,0
"71750",2012,263,18,263,18,9,10,0.222222222222222,0,0.111111111111111,0
"15900",2012,263,18,263,36,15,15,0.466666666666667,0,0.333333333333333,0
"40660",2012,263,18,263,18,9,9,0.333333333333333,0,0.111111111111111,0
"34260",2012,263,18,263,36,9,8,0.333333333333333,0,0.444444444444444,0
"40620",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15580",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70280",2012,263,18,263,19,21,19,0.333333333333333,0.0952380952380952,0.380952380952381,0
"20960",2012,263,18,263,18,8,8,0.25,0,0.125,0
"70940",2012,251,18,251,36,7,6,0.285714285714286,0,0.428571428571429,0
"33680",2012,263,18,263,32.5,21,23,0.380952380952381,0,0.333333333333333,0
"71490",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41140",2012,263,18,263,18,11,13,0.181818181818182,0,0.181818181818182,0
"71360",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41710",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33520",2012,263,18,263,18,9,13,0.333333333333333,0.111111111111111,0.222222222222222,0.0769230769230769
"73830",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71740",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90620",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71310",2012,263,17,263,18,7,9,0.142857142857143,0,0.285714285714286,0
"41450",2012,NA,0,NA,36,5,NA,0.2,0,0.6,NA
"73350",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15850",2012,263,18,263,30,8,9,0.375,0,0.25,0
"73460",2012,263,18,263,21,5,5,0.4,0,0.2,0
"71680",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71775",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34270",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73470",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73410",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41870",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71660",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70240",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71330",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41820",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71950",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21340",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41880",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73730",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71650",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70840",2013,263,44,263,48,99,103,0.636363636363636,0.0303030303030303,0.121212121212121,0
"20810",2013,263,34,263,52.5,140,151,0.55,0.0785714285714286,0.242857142857143,0
"20750",2013,263,17,263,20,58,66,0.293103448275862,0.0172413793103448,0.431034482758621,0
"15240",2013,263,17,263,18,49,54,0.285714285714286,0.0204081632653061,0.346938775510204,0
"20610",2013,263,14,263,18,154,178,0.207792207792208,0.0324675324675325,0.428571428571429,0.0337078651685393
"40320",2013,263,18,263,32,62,63,0.451612903225806,0.0161290322580645,0.193548387096774,0.0158730158730159
"15140",2013,263,18,263,19,92,110,0.369565217391304,0.0326086956521739,0.271739130434783,0.00909090909090909
"20320",2013,263,18,263,38.5,165,167,0.484848484848485,0.0484848484848485,0.224242424242424,0
"90540",2013,263,23,263,38,253,254,0.505928853754941,0.0592885375494071,0.122529644268775,0.0078740157480315
"71130",2013,263,33,263,33,6,6,0.5,0,0,0
"70460",2013,263,18,263,18,42,49,0.30952380952381,0,0.261904761904762,0
"90530",2013,263,18,263,18,53,48,0.264150943396226,0.0566037735849057,0.358490566037736,0
"90810",2013,263,18,263,22,34,36,0.470588235294118,0.0294117647058824,0.0882352941176471,0
"40250",2013,263,25,263,42,64,67,0.5,0.09375,0.140625,0.0149253731343284
"33580",2013,263,18,263,41,209,222,0.4688995215311,0.0191387559808612,0.263157894736842,0.00900900900900901
"40520",2013,263,18,263,32.5,193,216,0.419689119170984,0.0466321243523316,0.212435233160622,0.0138888888888889
"40340",2013,263,12,263,18,70,79,0.271428571428571,0.0714285714285714,0.442857142857143,0.0379746835443038
"20400",2013,263,27,263,32,46,50,0.543478260869565,0,0.0652173913043478,0
"90830",2013,263,18,263,30,137,143,0.416058394160584,0.0364963503649635,0.218978102189781,0
"90620",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20540",2013,263,18,263,44.5,227,228,0.405286343612335,0.0352422907488987,0.33920704845815,0.0087719298245614
"20360",2013,263,18,263,24,91,108,0.307692307692308,0.0549450549450549,0.417582417582418,0.0277777777777778
"20460",2013,263,18,263,18,46,48,0.369565217391304,0.0217391304347826,0.217391304347826,0
"90580",2013,263,17,263,24,58,61,0.327586206896552,0.0172413793103448,0.396551724137931,0.0327868852459016
"70200",2013,263,21,263,40,52,54,0.5,0.0384615384615385,0.230769230769231,0.0185185185185185
"40420",2013,263,18,263,18,57,59,0.385964912280702,0.0350877192982456,0.192982456140351,0
"40270",2013,263,18,263,30.5,175,183,0.462857142857143,0.0285714285714286,0.142857142857143,0.00546448087431694
"90650",2013,263,18,263,44.5,125,130,0.456,0.048,0.296,0
"15550",2013,263,18,263,18,41,40,0.317073170731707,0,0.195121951219512,0
"71750",2013,263,41,263,41,6,7,0.666666666666667,0.166666666666667,0,0
"15200",2013,263,16,263,18,34,34,0.264705882352941,0.0588235294117647,0.382352941176471,0
"15520",2013,263,18,263,21,21,22,0.380952380952381,0,0.238095238095238,0
"90570",2013,263,18,263,42,95,105,0.452631578947368,0.0315789473684211,0.294736842105263,0.0285714285714286
"70820",2013,263,18,263,40,186,197,0.489247311827957,0.043010752688172,0.225806451612903,0.0101522842639594
"40800",2013,263,18,263,44.5,107,104,0.495327102803738,0.0373831775700935,0.214953271028037,0
"20240",2013,263,0,263,24,42,49,0.19047619047619,0,0.642857142857143,0
"20740",2013,263,17,263,23,102,111,0.313725490196078,0.0392156862745098,0.382352941176471,0
"33710",2013,263,18,263,38,219,238,0.406392694063927,0.0273972602739726,0.292237442922374,0.0252100840336134
"70150",2013,263,40,263,52,62,61,0.548387096774194,0.0645161290322581,0.17741935483871,0.0163934426229508
"41800",2013,263,18,263,54,32,31,0.46875,0,0.40625,0
"33270",2013,263,35,263,49.5,92,98,0.554347826086957,0.0326086956521739,0.217391304347826,0.0204081632653061
"33820",2013,263,34,263,48,109,109,0.559633027522936,0.00917431192660551,0.174311926605505,0.00917431192660551
"33400",2013,263,18,263,18,68,77,0.367647058823529,0.0294117647058824,0.147058823529412,0
"40530",2013,263,36,263,52,69,70,0.550724637681159,0.0289855072463768,0.246376811594203,0.0142857142857143
"33560",2013,263,22,263,40,101,107,0.504950495049505,0.0297029702970297,0.178217821782178,0.0186915887850467
"70260",2013,263,35,263,49,35,36,0.542857142857143,0.114285714285714,0.257142857142857,0
"41630",2013,263,0,263,54,8,7,0.25,0,0.625,0
"40740",2013,263,18,263,36,89,89,0.449438202247191,0.0449438202247191,0.235955056179775,0
"15840",2013,263,18,263,18,26,28,0.346153846153846,0.115384615384615,0.192307692307692,0
"41160",2013,263,20,263,29.5,56,57,0.5,0,0.142857142857143,0
"33610",2013,263,42,263,51.5,59,59,0.694915254237288,0.0338983050847458,0.11864406779661,0.0169491525423729
"33900",2013,263,18,263,25,126,133,0.365079365079365,0.0238095238095238,0.301587301587302,0.0075187969924812
"33240",2013,263,25,263,36,13,13,0.538461538461538,0.0769230769230769,0.153846153846154,0
"20380",2013,263,18,263,29,41,41,0.439024390243902,0.024390243902439,0.195121951219512,0
"70800",2013,263,18,263,35,43,42,0.465116279069767,0.0465116279069767,0.209302325581395,0
"70500",2013,263,18,263,47,52,50,0.480769230769231,0.0192307692307692,0.25,0.02
"41140",2013,263,18,263,24,7,7,0.428571428571429,0.142857142857143,0.142857142857143,0
"70700",2013,263,18,263,27.5,48,54,0.4375,0.0208333333333333,0.166666666666667,0.0185185185185185
"33840",2013,263,18,263,18,34,42,0.352941176470588,0.0294117647058824,0.176470588235294,0
"33310",2013,263,18,263,18,87,102,0.275862068965517,0.0229885057471264,0.298850574712644,0.00980392156862745
"20900",2013,263,18,263,38.5,103,107,0.446601941747573,0.0388349514563107,0.223300970873786,0.0186915887850467
"73460",2013,263,45,263,53.5,12,11,0.583333333333333,0.0833333333333333,0.333333333333333,0
"20200",2013,263,45,263,45.5,6,8,0.833333333333333,0.166666666666667,0,0
"15340",2013,263,27,263,42,37,37,0.513513513513513,0.108108108108108,0.216216216216216,0
"20100",2013,263,22,263,46,175,185,0.508571428571429,0.04,0.251428571428571,0.0216216216216216
"70340",2013,263,18,263,32,45,49,0.466666666666667,0.0666666666666667,0.133333333333333,0.0204081632653061
"15160",2013,263,28,263,36,41,42,0.609756097560976,0.024390243902439,0.121951219512195,0
"33680",2013,263,23,263,36,10,10,0.5,0,0.3,0
"90670",2013,263,18,263,26,6,5,0.333333333333333,0,0.333333333333333,0
"70780",2013,263,24,263,48,72,74,0.5,0.0555555555555556,0.236111111111111,0
"33330",2013,263,18,263,33,54,61,0.462962962962963,0.037037037037037,0.259259259259259,0
"15810",2013,263,18,263,18,13,16,0.384615384615385,0.0769230769230769,0.153846153846154,0
"15830",2013,263,18,263,18,26,26,0.269230769230769,0,0.346153846153846,0
"90840",2013,263,18,263,18,40,40,0.425,0.025,0.125,0
"40640",2013,263,18,263,49.5,62,61,0.451612903225806,0.0645161290322581,0.354838709677419,0.0163934426229508
"15100",2013,263,23,263,42,56,61,0.517857142857143,0.0178571428571429,0.232142857142857,0.0163934426229508
"70620",2013,263,43,263,52,16,15,0.5625,0.0625,0.1875,0
"90800",2013,263,18,263,42,91,100,0.43956043956044,0.0549450549450549,0.208791208791209,0
"20500",2013,263,39,263,52,36,36,0.555555555555556,0.0833333333333333,0.25,0.0277777777777778
"15680",2013,263,18,263,41.5,37,39,0.486486486486487,0.027027027027027,0.243243243243243,0.0256410256410256
"15540",2013,263,42,263,46,59,59,0.576271186440678,0.0338983050847458,0.0677966101694915,0
"40500",2013,263,18,263,29.5,30,34,0.433333333333333,0.0333333333333333,0.133333333333333,0.0294117647058824
"72100",2013,263,18,263,24,11,13,0.454545454545455,0,0.0909090909090909,0
"33720",2013,263,18,263,27,259,280,0.359073359073359,0.0308880308880309,0.347490347490348,0.0178571428571429
"15320",2013,263,18,263,30,49,48,0.428571428571429,0.0408163265306122,0.244897959183673,0
"40400",2013,263,18,263,46,68,69,0.441176470588235,0.0294117647058824,0.220588235294118,0
"15150",2013,263,18,263,30.5,32,33,0.4375,0,0.25,0
"33180",2013,263,42,263,50,18,17,0.611111111111111,0.111111111111111,0.111111111111111,0
"20880",2013,263,29,263,38.5,41,45,0.51219512195122,0,0.170731707317073,0
"70600",2013,263,48,263,51,31,34,0.612903225806452,0.193548387096774,0.0967741935483871,0
"15850",2013,263,18,263,27.5,9,9,0.444444444444444,0,0.111111111111111,0
"40720",2013,263,18,263,18,19,19,0.315789473684211,0.105263157894737,0.263157894736842,0
"33340",2013,263,29,263,50,68,68,0.529411764705882,0.0588235294117647,0.191176470588235,0
"33300",2013,263,18,263,49,46,50,0.478260869565217,0.0652173913043478,0.260869565217391,0
"90560",2013,263,18,263,18,30,30,0.3,0.0333333333333333,0.233333333333333,0
"15610",2013,263,18,263,37,55,56,0.472727272727273,0.0181818181818182,0.181818181818182,0
"71490",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40200",2013,263,50,263,52,38,39,0.631578947368421,0,0.157894736842105,0
"33500",2013,263,33,263,50.5,78,84,0.551282051282051,0.0256410256410256,0.179487179487179,0
"90820",2013,263,18,263,18,40,40,0.35,0.025,0.25,0.025
"33540",2013,263,18,263,41,69,68,0.420289855072464,0.072463768115942,0.260869565217391,0.0147058823529412
"90850",2013,263,18,263,37,40,39,0.475,0.025,0.175,0
"15560",2013,263,18,263,51,32,31,0.46875,0.125,0.21875,0
"70100",2013,263,18,263,48,61,64,0.426229508196721,0.0327868852459016,0.311475409836066,0
"40630",2013,263,18,263,35,27,24,0.481481481481481,0.037037037037037,0.222222222222222,0
"20720",2013,263,18,263,39,50,48,0.48,0.04,0.26,0.0208333333333333
"70420",2013,263,49,263,54,25,27,0.6,0.04,0.2,0
"15300",2013,263,18,263,22,50,53,0.42,0.04,0.18,0
"15170",2013,263,18,263,24,40,39,0.325,0.025,0.35,0.0256410256410256
"40100",2013,263,18,263,45.5,85,86,0.411764705882353,0.0352941176470588,0.341176470588235,0
"90630",2013,263,35,263,44,106,113,0.528301886792453,0.0188679245283019,0.19811320754717,0.0176991150442478
"41930",2013,263,17,263,26.5,13,14,0.307692307692308,0.0769230769230769,0.384615384615385,0
"73830",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21330",2013,263,18,263,18,12,12,0.416666666666667,0,0.0833333333333333,0
"20520",2013,263,18,263,52,20,22,0.45,0.05,0.35,0.0454545454545455
"73300",2013,263,18,263,18,19,20,0.210526315789474,0.0526315789473684,0.368421052631579,0
"71570",2013,263,51,263,53.5,21,21,0.666666666666667,0,0.142857142857143,0
"15210",2013,263,18,263,18,35,37,0.428571428571429,0,0.114285714285714,0
"33700",2013,263,23,263,41.5,22,21,0.5,0,0.181818181818182,0
"33520",2013,263,48,263,53,10,11,0.6,0,0.2,0
"34240",2013,263,18,263,27,16,16,0.375,0.0625,0.3125,0
"70110",2013,263,32,263,43.5,13,14,0.538461538461538,0.0769230769230769,0.230769230769231,0
"40700",2013,263,18,263,43,27,27,0.444444444444444,0.037037037037037,0.296296296296296,0
"15230",2013,263,18,263,35.5,50,48,0.46,0.04,0.2,0
"15950",2013,263,18,263,24,28,26,0.428571428571429,0.0357142857142857,0.178571428571429,0.0384615384615385
"71310",2013,263,18,263,18,9,8,0.222222222222222,0,0.444444444444444,0
"41450",2013,263,18,263,18,12,11,0.333333333333333,0.0833333333333333,0.166666666666667,0
"90550",2013,263,18,263,49,54,60,0.462962962962963,0.0740740740740741,0.37037037037037,0
"33230",2013,263,18,263,26.5,43,45,0.372093023255814,0,0.255813953488372,0
"20700",2013,263,18,263,44,37,37,0.486486486486487,0,0.27027027027027,0
"33250",2013,263,18,263,36,24,24,0.333333333333333,0.0833333333333333,0.458333333333333,0
"40900",2013,263,30,263,47.5,27,28,0.555555555555556,0,0.259259259259259,0
"71480",2013,263,22,263,22,15,15,0.533333333333333,0,0.133333333333333,0
"90520",2013,263,18,263,18,72,84,0.277777777777778,0.0138888888888889,0.333333333333333,0.0119047619047619
"41940",2013,263,49,263,49,22,22,0.681818181818182,0.0454545454545455,0,0
"15500",2013,263,14,263,18,44,50,0.227272727272727,0,0.363636363636364,0.02
"33200",2013,263,18,263,43,42,38,0.404761904761905,0,0.333333333333333,0
"70870",2013,263,18,263,20,25,25,0.44,0.04,0.16,0
"71160",2013,263,18,263,18,13,14,0.384615384615385,0,0.0769230769230769,0
"71520",2013,263,38,263,42,7,6,0.571428571428571,0,0.285714285714286,0
"71380",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33210",2013,263,18,263,40,31,31,0.387096774193548,0.0967741935483871,0.32258064516129,0
"16100",2013,263,29,263,40.5,11,10,0.545454545454545,0,0.272727272727273,0
"15800",2013,263,18,263,18,16,17,0.3125,0.0625,0.3125,0.0588235294117647
"33410",2013,263,18,263,18,57,56,0.350877192982456,0.0175438596491228,0.263157894736842,0.0178571428571429
"20300",2013,263,18,263,23,57,57,0.385964912280702,0.0175438596491228,0.228070175438596,0.0175438596491228
"40600",2013,263,30,263,42.5,24,23,0.541666666666667,0,0.166666666666667,0
"90510",2013,263,28,263,38.5,23,25,0.565217391304348,0,0.217391304347826,0
"41120",2013,263,34,263,35.5,26,26,0.576923076923077,0,0.0769230769230769,0
"40820",2013,263,18,263,18,9,11,0.222222222222222,0,0.333333333333333,0.0909090909090909
"20960",2013,263,42,263,54,7,9,0.714285714285714,0.285714285714286,0.285714285714286,0
"70280",2013,263,40,263,42.5,25,24,0.56,0.04,0.2,0
"73350",2013,263,54,263,54,7,7,0.714285714285714,0.142857142857143,0.142857142857143,0
"40620",2013,263,18,263,22,5,5,0.4,0,0.4,0
"70300",2013,263,18,263,18,10,12,0.4,0,0.1,0
"70400",2013,263,53,263,53,7,7,0.714285714285714,0,0,0
"71670",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15900",2013,263,40,263,46,5,6,0.6,0,0.2,0
"71150",2013,263,46,263,52,6,5,0.666666666666667,0,0.166666666666667,0
"15110",2013,263,17,263,18,26,26,0.230769230769231,0.0769230769230769,0.346153846153846,0.0384615384615385
"73770",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20210",2013,263,0,263,18,39,43,0.153846153846154,0,0.564102564102564,0
"73410",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40660",2013,263,9,263,36,8,7,0.25,0,0.5,0
"33530",2013,263,41,263,47,35,36,0.542857142857143,0.0285714285714286,0.257142857142857,0.0277777777777778
"33420",2013,263,18,263,18,19,19,0.368421052631579,0,0.210526315789474,0
"33730",2013,263,30,263,33,19,18,0.526315789473684,0,0.105263157894737,0
"33800",2013,263,42,263,50.5,58,62,0.53448275862069,0.0689655172413793,0.206896551724138,0.032258064516129
"71330",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71720",2013,263,18,263,34.5,12,12,0.416666666666667,0.0833333333333333,0.166666666666667,0
"71360",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73500",2013,263,16,263,54,11,13,0.363636363636364,0.0909090909090909,0.363636363636364,0
"71775",2013,263,38,263,38.5,6,6,0.666666666666667,0.166666666666667,0,0
"20250",2013,NA,11,NA,35,6,NA,0.333333333333333,0,0.333333333333333,NA
"15580",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41820",2013,NA,0,NA,54,5,NA,0.4,0,0.6,NA
"34260",2013,263,11,263,32.5,11,9,0.272727272727273,0,0.454545454545455,0
"41710",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73360",2013,263,27,263,27,8,8,0.5,0,0,0
"21340",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72490",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16160",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70940",2013,263,53,263,53.5,6,5,0.833333333333333,0,0,0
"73320",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71730",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
